sampleType,shopCode,name,proposedCategory,proposedSubcategory,confidence,status,group,detectedFamily,evidence,neighborTarget,needsHumanCheck,correct,correctCategory,reviewerComment
near_threshold,А-00578,Паста притирочная (2 в 1),aksessuary,instrumenty,0.92,AUTO_READY,tools|other|паста-притирочная|aksessuary|instrumenty,other,family:tools | token:паста | phrase:паста притирочная | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,А-00985,Эмблема Приора большая перед.,kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,А-00995,Повторитель универс.,kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|повторитель|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:повторитель | pattern:повторитель | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,А-01023,Эмблема пер.Калина,kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,А-01259,"Паста притирочная ""Алмаз""",aksessuary,instrumenty,0.92,AUTO_READY,tools|other|паста-притирочная|aksessuary|instrumenty,other,family:tools | token:паста | phrase:паста притирочная | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,А-01364,Зарядное автомоб. устройство для ноутбука,elektrika,prochaya-elektrika,0.92,AUTO_READY,usb_power_accessories|other|зарядное-устройство|elektrika|prochaya-elektrika,other,family:usb_power_accessories | pattern:зарядное устройство | pattern:зарядное | pattern:устройство | validation:normalizer:5:useful_tokens,elektrika/prochaya-elektrika,yes,,,
near_threshold,А-01467,"Эмблема ""Чёртики""",kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,А-01550,"Эмблема ""Форд"" задн.",kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,А-01656,Эмблема зад. Калина,kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,А-01688,Крышка бардачка 2107,kuzov-i-optika,elementy-salona,0.92,AUTO_READY,interior|caps_plugs|крышка-бардач|kuzov-i-optika|elementy-salona,caps_plugs,family:interior | pattern:крышка бардач | pattern:крышка | pattern:бардач | validation:normalizer:3:useful_tokens,kuzov-i-optika/kuzovnye-detali,yes,,,
near_threshold,А-01740,Эмблема LADA-УРБАН,kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,А-01745,Эмблема Нива 21214,kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,А-01839,"ВМП АВТО паста притирочная ФАБО финишная,",aksessuary,instrumenty,0.92,AUTO_READY,tools|other|паста-притирочная|aksessuary|instrumenty,other,family:tools | token:паста | phrase:паста притирочная | validation:normalizer:6:useful_tokens,,yes,,,
near_threshold,А-02029,Эмблема LADA (большая),kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,Г-00549,Гофра 50*250 в оплётке трёхслойная,dvigatel-i-transmissiya,vyhlopnaya-sistema,0.92,AUTO_READY,exhaust|other|гофра-трехслой|dvigatel-i-transmissiya|vyhlopnaya-sistema,other,family:exhaust | pattern:гофра трехслой | pattern:гофра | pattern:трехслой | validation:normalizer:5:useful_tokens,dvigatel-i-transmissiya/vyhlopnaya-sistema,yes,,,
near_threshold,ЗЧМ-00610,Крышка бардачка 2141,kuzov-i-optika,elementy-salona,0.92,AUTO_READY,interior|caps_plugs|крышка-бардач|kuzov-i-optika|elementy-salona,caps_plugs,family:interior | pattern:крышка бардач | pattern:крышка | pattern:бардач | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,ИН-00037,Повторитель Ланос (оранж.),kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|повторитель|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:повторитель | pattern:повторитель | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,ИН-00176,Эмблема передняя Рено большая,kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,ИН-00177,"Эмблема передняя ""Рено"" малая",kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,ИН-01010,Крышка трамблера Матиз,elektrika,prochaya-elektrika,0.92,AUTO_READY,legacy_elektrika_prochaya-elektrika|caps_plugs|крышка-трамблера|elektrika|prochaya-elektrika,caps_plugs,family:legacy_elektrika_prochaya-elektrika | pattern:крышка трамблера | pattern:крышка | pattern:трамблера | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,ИН-01088,Эмблема Рено Логан большая н обр. с 2011,kuzov-i-optika,emblemy,0.92,AUTO_READY,legacy_kuzov-i-optika_emblemy|other|эмблема|kuzov-i-optika|emblemy,other,family:legacy_kuzov-i-optika_emblemy | pattern:эмблема | pattern:эмблема | validation:normalizer:6:useful_tokens,,yes,,,
near_threshold,К-00456,Заглушка привода спидометра 2101-07 (за 2,dvigatel-i-transmissiya,detali-transmissii,0.92,AUTO_READY,legacy_dvigatel-i-transmissiya_detali-transmissii|caps_plugs|привод-спидометра|dvigatel-i-transmissiya|detali-transmissii,caps_plugs,family:legacy_dvigatel-i-transmissiya_detali-transmissii | pattern:привод спидометра | pattern:привод | pattern:спидометра | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,К-00604,Скоба стекла фары 2115,kuzov-i-optika,kronshteyny-i-krepleniya,0.92,AUTO_READY,body_brackets|other|скоба-фары|kuzov-i-optika|kronshteyny-i-krepleniya,other,family:body_brackets | pattern:скоба фары | pattern:скоба | pattern:фары | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,КГ-00142,Гайка стопорная блока шестерен ГАЗ-53,dvigatel-i-transmissiya,detali-transmissii,0.92,AUTO_READY,legacy_dvigatel-i-transmissiya_detali-transmissii|nuts|блок-шестер|dvigatel-i-transmissiya|detali-transmissii,nuts,family:legacy_dvigatel-i-transmissiya_detali-transmissii | pattern:блок шестер | pattern:блок | pattern:шестер | validation:normalizer:6:useful_tokens,,yes,,,
near_threshold,О-00066,Поворотник Москвич 2140,kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|поворотник|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:поворотник | pattern:поворотник | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,О-00068,Поворотник Волга,kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|поворотник|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:поворотник | pattern:поворотник | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,О-00073,Повторитель 2109 нов. обр. (за 1 шт),kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|повторитель|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:повторитель | pattern:повторитель | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,О-00088,Повторитель 2107,kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|повторитель|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:повторитель | pattern:повторитель | validation:normalizer:2:useful_tokens,,yes,,,
near_threshold,О-00089,Повторитель 2106,kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|повторитель|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:повторитель | pattern:повторитель | validation:normalizer:2:useful_tokens,,yes,,,
near_threshold,О-00099,Поворотник передний Волга 3102,kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|поворотник|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:поворотник | pattern:поворотник | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,О-00107,Стекло поворотника Волга,kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|поворотник|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:поворотник | pattern:поворотник | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,О-00111,Повторитель 2105-07 белый (завод),kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|повторитель|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:повторитель | pattern:повторитель | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,О-00142,Повторитель поворотов Зил-Бычок,kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|повторитель|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:повторитель | pattern:повторитель | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,О-00167,Стекло поворотника 2410,kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|поворотник|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:поворотник | pattern:поворотник | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,О-00181,Повторитель 2108-09,kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|повторитель|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:повторитель | pattern:повторитель | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,О-00194,Повторитель Газель,kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|повторитель|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:повторитель | pattern:повторитель | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,О-00209,Поворотник 3110,kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|поворотник|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:поворотник | pattern:поворотник | validation:normalizer:2:useful_tokens,,yes,,,
near_threshold,О-00215,Повторитель 2110 нов. обр. (за 1 шт),kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|повторитель|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:повторитель | pattern:повторитель | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,А-00700,Массажёр на сидение (нижняя часть),aksessuary,prochie-aksessuary,0.919,GROUP_REVIEW,comfort_accessories|other|массажер-на-сидение|aksessuary|prochie-aksessuary,other,family:comfort_accessories | token:массажер | token:массажёр | token:сиден | token:массаж | phrase:массажер на сидение | phrase:массажёр | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,А-01842,"""NB"" Массажёр на сидение",aksessuary,prochie-aksessuary,0.919,GROUP_REVIEW,comfort_accessories|other|массажер-на-сидение|aksessuary|prochie-aksessuary,other,family:comfort_accessories | token:массажер | token:массажёр | token:сиден | token:массаж | phrase:массажер на сидение | phrase:массажёр | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,ДВ-00024,Успокоитель цепи Нива (инжектор),dvigatel-i-transmissiya,detali-dvigatelya,0.922,AUTO_READY,timing_chain_parts|other|успокоитель-цепи|dvigatel-i-transmissiya|detali-dvigatelya,other,family:timing_chain_parts | token:успокоитель | token:цепи | phrase:успокоитель цепи | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,ДВ-00050,Башмак цепи Нива-Тайга,dvigatel-i-transmissiya,detali-dvigatelya,0.922,AUTO_READY,timing_chain_parts|other|башмак-цепи|dvigatel-i-transmissiya|detali-dvigatelya,other,family:timing_chain_parts | token:башмак | token:цепи | phrase:башмак цепи | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,ДВ-00051,Башмак цепи 2101-07,dvigatel-i-transmissiya,detali-dvigatelya,0.922,AUTO_READY,timing_chain_parts|other|башмак-цепи|dvigatel-i-transmissiya|detali-dvigatelya,other,family:timing_chain_parts | token:башмак | token:цепи | phrase:башмак цепи | validation:normalizer:4:useful_tokens,aksessuary/instrumenty,yes,,,
near_threshold,ДВ-00195,Натяжитель цепи ВАЗ,dvigatel-i-transmissiya,detali-dvigatelya,0.922,AUTO_READY,timing_chain_parts|other|натяжитель-цепи|dvigatel-i-transmissiya|detali-dvigatelya,other,family:timing_chain_parts | token:натяжитель | token:цепи | phrase:натяжитель цепи | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,ДВ-00211,Башмак цепи 2101-03 (Тольятти),dvigatel-i-transmissiya,detali-dvigatelya,0.922,AUTO_READY,timing_chain_parts|other|башмак-цепи|dvigatel-i-transmissiya|detali-dvigatelya,other,family:timing_chain_parts | token:башмак | token:цепи | phrase:башмак цепи | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,ДВ-00715,Натяжитель цепи ВАЗ 21214 автоматический,dvigatel-i-transmissiya,detali-dvigatelya,0.922,AUTO_READY,timing_chain_parts|other|натяжитель-цепи|dvigatel-i-transmissiya|detali-dvigatelya,other,family:timing_chain_parts | token:натяжитель | token:цепи | phrase:натяжитель цепи | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,ДВ-00729,Натяжитель цепи ПИЛОТ 2101-2103 (Оригинал),dvigatel-i-transmissiya,detali-dvigatelya,0.922,AUTO_READY,timing_chain_parts|other|натяжитель-цепи|dvigatel-i-transmissiya|detali-dvigatelya,other,family:timing_chain_parts | token:натяжитель | token:цепи | phrase:натяжитель цепи | validation:normalizer:6:useful_tokens,,yes,,,
near_threshold,ДВ-00481,Коллектор впускной 2108-2110 инжектор,dvigatel-i-transmissiya,detali-dvigatelya,0.924,AUTO_READY,air_intake_engine_parts|other|коллектор-впускной|dvigatel-i-transmissiya|detali-dvigatelya,other,family:air_intake_engine_parts | token:коллектор | token:впуск | token:инжектор | phrase:коллектор впускной | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,ЗЧМ-00601,Крышка клапанная Таврия,dvigatel-i-transmissiya,detali-dvigatelya,0.916,GROUP_REVIEW,engine_valves|caps_plugs|клапан|dvigatel-i-transmissiya|detali-dvigatelya,caps_plugs,family:engine_valves | token:клапан | token:клапан | token:клапанн | token:кл | pattern:strong_multi_token | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,ИН-00363,крюк буксировочный 1440036880,aksessuary,bezopasnost,0.924,GROUP_REVIEW,tow_ropes|tow_hardware|крюк-буксировочный|aksessuary|bezopasnost,tow_hardware,family:tow_ropes | token:крюк | token:буксир | token:крюк | phrase:крюк буксировочный | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,О-00874,"Стекло окна боковины УАЗ-3162,3163 левое (",kuzov-i-optika,stekla,0.924,AUTO_READY,body_glass|other|бок|kuzov-i-optika|stekla,other,family:body_glass | token:стекло | token:бок | token:окна | pattern:strong_multi_token | validation:normalizer:6:useful_tokens,kuzov-i-optika/stekla,yes,,,
near_threshold,О-00875,"Стекло окна боковины УАЗ-3162,3163 правое",kuzov-i-optika,stekla,0.924,AUTO_READY,body_glass|other|бок|kuzov-i-optika|stekla,other,family:body_glass | token:стекло | token:бок | token:окна | pattern:strong_multi_token | validation:normalizer:6:useful_tokens,kuzov-i-optika/stekla,yes,,,
near_threshold,А-02273,Крюк буксировочный универс.,aksessuary,bezopasnost,0.924,GROUP_REVIEW,tow_ropes|tow_hardware|крюк-буксировочный|aksessuary|bezopasnost,tow_hardware,family:tow_ropes | token:крюк | token:буксир | token:крюк | phrase:крюк буксировочный | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,ДВ-00031,Тарелки клапанов,dvigatel-i-transmissiya,detali-dvigatelya,0.916,GROUP_REVIEW,engine_valves|other|тарелки-клапанов|dvigatel-i-transmissiya|detali-dvigatelya,other,family:engine_valves | token:клапан | token:клапанов | token:клапан | token:клапанов | token:кл | phrase:тарелки клапанов | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,ДВ-00124,Крышка клапанная 2101,dvigatel-i-transmissiya,detali-dvigatelya,0.916,GROUP_REVIEW,engine_valves|caps_plugs|клапан|dvigatel-i-transmissiya|detali-dvigatelya,caps_plugs,family:engine_valves | token:клапан | token:клапан | token:клапанн | token:кл | pattern:strong_multi_token | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,ДВ-00239,Втулки клапанов 2101-08 (Тольятти),dvigatel-i-transmissiya,detali-dvigatelya,0.916,GROUP_REVIEW,engine_valves|other|втулки-клапанов|dvigatel-i-transmissiya|detali-dvigatelya,other,family:engine_valves | token:клапан | token:клапанов | token:втулки | token:клапан | token:клапанов | token:кл | phrase:втулки клапанов | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,ДВ-00259,Крышка клапанов 2105,dvigatel-i-transmissiya,detali-dvigatelya,0.916,GROUP_REVIEW,engine_valves|caps_plugs|клапан|dvigatel-i-transmissiya|detali-dvigatelya,caps_plugs,family:engine_valves | token:клапан | token:клапанов | token:клапан | token:клапанов | token:кл | pattern:strong_multi_token | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,ДВ-00261,Крышка клапанная 2108,dvigatel-i-transmissiya,detali-dvigatelya,0.916,GROUP_REVIEW,engine_valves|caps_plugs|клапан|dvigatel-i-transmissiya|detali-dvigatelya,caps_plugs,family:engine_valves | token:клапан | token:клапан | token:клапанн | token:кл | pattern:strong_multi_token | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,ДВ-00299,"Электровентилятор Калина, Приора с конд.",dvigatel-i-transmissiya,ohlazhdenie,0.924,AUTO_READY,cooling_fans|ventilation|электровентилятор|dvigatel-i-transmissiya|ohlazhdenie,ventilation,family:cooling_fans | token:электровентилятор | token:калина | token:приора | phrase:электровентилятор | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,ДВ-00439,Крышка клапанов Нива 21214,dvigatel-i-transmissiya,detali-dvigatelya,0.916,GROUP_REVIEW,engine_valves|caps_plugs|клапан|dvigatel-i-transmissiya|detali-dvigatelya,caps_plugs,family:engine_valves | token:клапан | token:клапанов | token:клапан | token:клапанов | token:кл | pattern:strong_multi_token | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,ДВ-00447,Крышка клапанов 2108 инжектор,dvigatel-i-transmissiya,detali-dvigatelya,0.916,GROUP_REVIEW,engine_valves|caps_plugs|клапан|dvigatel-i-transmissiya|detali-dvigatelya,caps_plugs,family:engine_valves | token:клапан | token:клапанов | token:клапан | token:клапанов | token:кл | pattern:strong_multi_token | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,ДВ-00498,Крышка клапанная 16 кл. дв. ВАЗ,dvigatel-i-transmissiya,detali-dvigatelya,0.916,GROUP_REVIEW,engine_valves|caps_plugs|клапан|dvigatel-i-transmissiya|detali-dvigatelya,caps_plugs,family:engine_valves | token:клапан | token:клапан | token:клапанн | token:кл | pattern:strong_multi_token | validation:normalizer:6:useful_tokens,,yes,,,
near_threshold,ДВ-00514,Втулки клапанов 2101-08 латунь,dvigatel-i-transmissiya,detali-dvigatelya,0.916,GROUP_REVIEW,engine_valves|other|втулки-клапанов|dvigatel-i-transmissiya|detali-dvigatelya,other,family:engine_valves | token:клапан | token:клапанов | token:втулки | token:клапан | token:клапанов | token:кл | phrase:втулки клапанов | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,ДВ-00551,"Крышка клапанов 2107инжектор, Нива 21214",dvigatel-i-transmissiya,detali-dvigatelya,0.916,GROUP_REVIEW,engine_valves|caps_plugs|клапан|dvigatel-i-transmissiya|detali-dvigatelya,caps_plugs,family:engine_valves | token:клапан | token:клапанов | token:клапан | token:клапанов | token:кл | pattern:strong_multi_token | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,ДВ-00627,Тарелки клапанов ВАЗ 2112 16 кл. (к-т),dvigatel-i-transmissiya,detali-dvigatelya,0.916,GROUP_REVIEW,engine_valves|other|тарелки-клапанов|dvigatel-i-transmissiya|detali-dvigatelya,other,family:engine_valves | token:клапан | token:клапанов | token:клапан | token:клапанов | token:кл | phrase:тарелки клапанов | validation:normalizer:6:useful_tokens,,yes,,,
near_threshold,ДВ-00628,"Тарелки клапанов ВАЗ 2108 8 кл. (к-т, 2)",dvigatel-i-transmissiya,detali-dvigatelya,0.916,GROUP_REVIEW,engine_valves|other|тарелки-клапанов|dvigatel-i-transmissiya|detali-dvigatelya,other,family:engine_valves | token:клапан | token:клапанов | token:клапан | token:клапанов | token:кл | phrase:тарелки клапанов | validation:normalizer:6:useful_tokens,,yes,,,
near_threshold,ДВ-00629,"Тарелки клапанов 2101-07 (к-т, 3 шт)",dvigatel-i-transmissiya,detali-dvigatelya,0.916,GROUP_REVIEW,engine_valves|other|тарелки-клапанов|dvigatel-i-transmissiya|detali-dvigatelya,other,family:engine_valves | token:клапан | token:клапанов | token:клапан | token:клапанов | token:кл | phrase:тарелки клапанов | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,ЗЧМ-00089,Втулки клапанов Москвич 2140,dvigatel-i-transmissiya,detali-dvigatelya,0.916,GROUP_REVIEW,engine_valves|other|втулки-клапанов|dvigatel-i-transmissiya|detali-dvigatelya,other,family:engine_valves | token:клапан | token:клапанов | token:втулки | token:клапан | token:клапанов | token:кл | phrase:втулки клапанов | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,ЗЧМ-00213,Крышка клапанная 2140,dvigatel-i-transmissiya,detali-dvigatelya,0.916,GROUP_REVIEW,engine_valves|caps_plugs|клапан|dvigatel-i-transmissiya|detali-dvigatelya,caps_plugs,family:engine_valves | token:клапан | token:клапан | token:клапанн | token:кл | pattern:strong_multi_token | validation:normalizer:3:useful_tokens,,yes,,,
near_threshold,КГ-01377,"В1455010083 SHACMAN Болт М22х1,5х120 колёсный задний",aksessuary,shiny-i-diski,0.924,AUTO_READY,wheel_fasteners|bolts|колес|aksessuary|shiny-i-diski,bolts,family:wheel_fasteners | token:болт | token:колес | token:колесн | pattern:strong_multi_token | validation:normalizer:8:useful_tokens,,yes,,,
near_threshold,КР-00234,Крюк буксировочный Нива,aksessuary,bezopasnost,0.924,GROUP_REVIEW,tow_ropes|tow_hardware|крюк-буксировочный|aksessuary|bezopasnost,tow_hardware,family:tow_ropes | token:крюк | token:буксир | token:крюк | phrase:крюк буксировочный | validation:normalizer:4:useful_tokens,,yes,,,
near_threshold,КР-00250,"Крюк буксировочный Веста, X-RAY",aksessuary,bezopasnost,0.924,GROUP_REVIEW,tow_ropes|tow_hardware|крюк-буксировочный|aksessuary|bezopasnost,tow_hardware,family:tow_ropes | token:крюк | token:буксир | token:крюк | phrase:крюк буксировочный | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,А-01083,Колпаки декоративные малые ВАЗ (1 шт),aksessuary,shiny-i-diski,0.915,GROUP_REVIEW,wheel_caps|other|колпаки|aksessuary|shiny-i-diski,other,family:wheel_caps | token:колпаки | token:колпак | phrase:колпаки | phrase:колпаки декоративные | validation:normalizer:5:useful_tokens,,yes,,,
near_threshold,А-00785,Колпаки хромированные д.15,aksessuary,shiny-i-diski,0.914,GROUP_REVIEW,wheel_caps|other|колпаки|aksessuary|shiny-i-diski,other,family:wheel_caps | token:колпаки | token:колпак | token:хром | token:д. | phrase:колпаки | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:pneumatic_line_fittings|pneumatic_fittings|соединитель-шлангов|tormoznaya-sistema|prochaya-tormoznaya-sistema,КГ-01086,Соединитель шлангов Г-образный метал. д.1,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.926,GROUP_REVIEW,pneumatic_line_fittings|pneumatic_fittings|соединитель-шлангов|tormoznaya-sistema|prochaya-tormoznaya-sistema,pneumatic_fittings,family:pneumatic_line_fittings | token:соединитель | token:шланг | token:шлангов | token:метал | phrase:соединитель шлангов | validation:normalizer:6:useful_tokens,,yes,,,
largest_group:pneumatic_line_fittings|pneumatic_fittings|соединитель-шлангов|tormoznaya-sistema|prochaya-tormoznaya-sistema,КГ-00160,Соединитель шлангов прямой д.12,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.914,GROUP_REVIEW,pneumatic_line_fittings|pneumatic_fittings|соединитель-шлангов|tormoznaya-sistema|prochaya-tormoznaya-sistema,pneumatic_fittings,family:pneumatic_line_fittings | token:соединитель | token:шланг | token:шлангов | phrase:соединитель шлангов | validation:normalizer:5:useful_tokens,,yes,,,
largest_group:pneumatic_line_fittings|pneumatic_fittings|соединитель-шлангов|tormoznaya-sistema|prochaya-tormoznaya-sistema,КГ-00331,Соединитель шлангов переходной 8х10,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.914,GROUP_REVIEW,pneumatic_line_fittings|pneumatic_fittings|соединитель-шлангов|tormoznaya-sistema|prochaya-tormoznaya-sistema,pneumatic_fittings,family:pneumatic_line_fittings | token:соединитель | token:шланг | token:шлангов | phrase:соединитель шлангов | validation:normalizer:5:useful_tokens,,yes,,,
largest_group:pneumatic_line_fittings|pneumatic_fittings|соединитель-шлангов|tormoznaya-sistema|prochaya-tormoznaya-sistema,КГ-00467,Соединитель шлангов переходной 10х12,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.914,GROUP_REVIEW,pneumatic_line_fittings|pneumatic_fittings|соединитель-шлангов|tormoznaya-sistema|prochaya-tormoznaya-sistema,pneumatic_fittings,family:pneumatic_line_fittings | token:соединитель | token:шланг | token:шлангов | phrase:соединитель шлангов | validation:normalizer:5:useful_tokens,,yes,,,
