familyId,family,reason,shopCode,name,status,reviewReason,detectedFamily,neighborTarget,neighborShare,confidence,evidence
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00246,Саморезы Н-2020,MANUAL_REVIEW,no_candidate,screws,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
chassis_mounts_supports_partial,Chassis mounts/supports with partial context,potentially_automatable_future_context_rules,К-00250,Шпильки передних стоек 2108,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,К-00251,Клеммы- зажимы,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00261,Болт 2110,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_or_interior_small_parts,Small body/interior parts with weak context,active_analogs_conflict_or_no_destination,К-00262,Скоба троса отоп. крана,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
starter_ignition_electrical_partial,Starter/ignition electrical parts with partial context,potentially_automatable_future_context_rules,К-00264,Шпилька трамблера 2108,MANUAL_REVIEW,no_candidate,studs,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00266,Гайка М 4,MANUAL_REVIEW,no_candidate,nuts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00269,Винт М 4,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
ambiguous_line_fittings,Ambiguous fittings and connectors,active_analogs_conflict_or_no_destination,К-00272,Тройник трубок опрыскивателя ВАЗ,MANUAL_REVIEW,no_candidate,fittings,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
driveline_axle_differential_partial,Driveline/axle/differential parts with partial context,potentially_automatable_future_context_rules,К-00274,Ось поплавка 2101-07,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
socket_head_fasteners_no_public_target,DIN/socket-head fasteners without public target,no_allowed_target_current_taxonomy,К-00277,Гроверные шайбы на 8,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00278,Шайба М 4,MANUAL_REVIEW,no_candidate,washers,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,К-00279,Шпилька ремонтная распред. вала 2101-07,MANUAL_REVIEW,no_candidate,studs,,0.4286,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
fuel_air_intake_partial,Fuel/air intake parts with partial context,potentially_automatable_future_context_rules,К-00280,Планка воздухоочистителя 2101-07,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00300,Шайба М-12,MANUAL_REVIEW,no_candidate,washers,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00301,Шайба д.6х30,MANUAL_REVIEW,no_candidate,washers,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00304,Шпилька к/клап. 2101-07 6/8,MANUAL_REVIEW,no_candidate,studs,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,К-00308,"Гайка М-9 шатунная Нива, 2110, Калина, При",MANUAL_REVIEW,no_candidate,nuts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
fuel_air_intake_partial,Fuel/air intake parts with partial context,potentially_automatable_future_context_rules,К-00309,Болт ресивера 2110,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00313,Болт М5,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00318,"Болт М 8 на 16, на 20",MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00319,Винт М 3,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
optics_glass_partial_context,Optics/glass parts with partial context,potentially_automatable_future_context_rules,К-00320,Прижим стекла фар 2108,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
short_or_code_only_names,Short/code-only names,technical_insufficient_data,К-00325,Барашек М8,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00329,Саморезы 5.6х22,MANUAL_REVIEW,no_candidate,screws,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00334,Саморезы Н-2094,MANUAL_REVIEW,no_candidate,screws,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00335,Саморезы Н-2077,MANUAL_REVIEW,no_candidate,screws,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00339,Шайба моторной звёздочки 2101-07,MANUAL_REVIEW,no_candidate,washers,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00340,Гайка М 6 крышки клап. 2108,MANUAL_REVIEW,no_candidate,nuts,,0.6667,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
repair_kits_without_system,Repair kits without destination system,name_lacks_destination_context,К-00346,Ремкомплект газовой тяги 2101-07,MANUAL_REVIEW,no_candidate,other,,0.3333,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00347,Болт М10 вент. 2110,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00349,Саморезы Н-2039,MANUAL_REVIEW,no_candidate,screws,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_or_interior_small_parts,Small body/interior parts with weak context,active_analogs_conflict_or_no_destination,К-00355,Пистоны потолка 2110,MANUAL_REVIEW,no_candidate,body_clips,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00362,Винт М 5,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00373,Болт М10 10Х70 10Х50,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00377,Гайка 4-х гранная М10,MANUAL_REVIEW,no_candidate,nuts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00379,Болт М 8 на 30,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
wheel_tire_accessories_partial_context,Wheel/tire accessories with partial context,active_analogs_conflict_or_no_destination,К-00380,Колпачки колёс (пластмасса),MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,К-00381,Кольцо стопорное для валов Ф-6,MANUAL_REVIEW,no_candidate,rings,,0.2647,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00391,Шайба М5,MANUAL_REVIEW,no_candidate,washers,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00399,Болт М10 10 на 45,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00400,Болт М10 10 на 30,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00409,Шайба М 6 зубчатая,MANUAL_REVIEW,no_candidate,washers,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,К-00410,Комплект заглушек блока 2108,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
suspension_steering_partial_context,Suspension/steering parts with partial context,potentially_automatable_future_context_rules,К-00411,Гайка корончатая 12Х1.5 маятника 2101-07,MANUAL_REVIEW,no_candidate,nuts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
suspension_steering_partial_context,Suspension/steering parts with partial context,potentially_automatable_future_context_rules,К-00414,Болт М8х35 муфты рул. тяг 2101,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00430,Шайба д.18х35 Ш/Нива мал.,MANUAL_REVIEW,no_candidate,washers,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00433,Шайба самореза,MANUAL_REVIEW,no_candidate,washers,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00435,Болт М8х16х1.25,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
starter_ignition_electrical_partial,Starter/ignition electrical parts with partial context,potentially_automatable_future_context_rules,К-00437,Винт контактов трамблера 2101-07,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,К-00438,Буфер кнопки света 2108,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00440,Комплект саморезов,MANUAL_REVIEW,no_candidate,screws,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00442,Гайка М6 (квадрат) патрубков отопителя,MANUAL_REVIEW,no_candidate,nuts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00448,Шпилька ремонтная р/в 2108,MANUAL_REVIEW,no_candidate,studs,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
repair_kits_without_system,Repair kits without destination system,name_lacks_destination_context,К-00459,Ремкомплект крепления электровентилятора,MANUAL_REVIEW,no_candidate,ventilation,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00461,Гайка хром. в ассортименте,MANUAL_REVIEW,no_candidate,nuts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_exterior_decor_partial_context,Exterior/decor body items with partial context,potentially_automatable_future_context_rules,К-00470,Скоба крышки бака 2101-07,MANUAL_REVIEW,no_candidate,other,,0.6667,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,К-00475,Комплект замков стекол 2101-07,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00476,Гайка резистора света,MANUAL_REVIEW,no_candidate,nuts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,К-00478,Опрыскиватель задний Нива,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
socket_head_fasteners_no_public_target,DIN/socket-head fasteners without public target,no_allowed_target_current_taxonomy,К-00480,Болт М6 с гровером,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
caps_plugs_without_destination,"Caps, covers and plugs without destination",name_lacks_destination_context,К-00493,Заглушка д/кислорода,MANUAL_REVIEW,no_candidate,caps_plugs,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00495,Болт 10х35 с фланцем лев. резьб.,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00498,Болт М5х10 с гров. регулятора тормозов,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00500,Болт 4*40,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00501,Болт 5*10,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00503,Болт 6*12,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00504,Болт 6*12 с бурт.,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,К-00505,Болт 6*16 поддона,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00508,Болт 6*40 с бурт.,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00509,Болт 6*45,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00510,Болт 6*50,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00511,Болт 6*60,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00512,Болт 6*75,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00513,Болт 6*100 полн.резьб.,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00516,Болт М8х12,MANUAL_REVIEW,no_candidate,bolts,,0.3333,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
socket_head_fasteners_no_public_target,DIN/socket-head fasteners without public target,no_allowed_target_current_taxonomy,К-00518,Болт м8х16 с гровером регулятора давления,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00519,Болт М8х16 с буртом салазок кресла 2108-09,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00523,Болт М8х60,MANUAL_REVIEW,no_candidate,bolts,,0.3333,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00527,Болт М8х36.5 с зубчатым буртиком ВАЗ 2123,MANUAL_REVIEW,no_candidate,bolts,,0.1176,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_interior_unmapped,Body/interior fragments without stable target,active_analogs_conflict_or_no_destination,К-00528,Болт М8х22.3 салазки кресла 2110,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00536,Болт 6х36 р/в,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00537,Болт 6х70,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00538,Гайка М10 ш. 1.5 с зуб.бур.,MANUAL_REVIEW,no_candidate,nuts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00539,Гайка м12 ш. 1.25 с зуб.бур.,MANUAL_REVIEW,no_candidate,nuts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00540,Болт 6х12 мех. уст. сидения,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00541,Саморез3.6х381,MANUAL_REVIEW,no_candidate,screws,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
line_mounts_without_system,Tube/line mounts without system,name_lacks_destination_context,К-00543,Крепление трубок гребёнка 2-я,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
line_mounts_without_system,Tube/line mounts without system,name_lacks_destination_context,К-00544,Крепление трубок гребёнка 3-я,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
line_mounts_without_system,Tube/line mounts without system,name_lacks_destination_context,К-00545,Крепление трубок двойное,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00546,Болт 10*88,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_interior_unmapped,Body/interior fragments without stable target,active_analogs_conflict_or_no_destination,К-00549,Заглушка обшивки потолка 2110,MANUAL_REVIEW,no_candidate,caps_plugs,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
caps_plugs_without_destination,"Caps, covers and plugs without destination",name_lacks_destination_context,К-00550,Заглушка ручек крыши 2110,MANUAL_REVIEW,no_candidate,caps_plugs,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00560,Шпилька М8*100*1.25 сапуна 2101-07,MANUAL_REVIEW,no_candidate,studs,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00561,Гайка М3,MANUAL_REVIEW,no_candidate,nuts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00562,Гайка М4,MANUAL_REVIEW,no_candidate,nuts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00564,Гайка М6 с левой резьбой,MANUAL_REVIEW,no_candidate,nuts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
socket_head_fasteners_no_public_target,DIN/socket-head fasteners without public target,no_allowed_target_current_taxonomy,К-00565,Гровер 5,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00566,Шайба 5*10 с внутр. зубьями,MANUAL_REVIEW,no_candidate,washers,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00567,Шайба 6*11 с внешними зубьями,MANUAL_REVIEW,no_candidate,washers,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00572,Шпилька М10*28 подвески дв. 2108-2110,MANUAL_REVIEW,no_candidate,studs,,0.3333,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_interior_unmapped,Body/interior fragments without stable target,active_analogs_conflict_or_no_destination,К-00574,Гайка сиденья 2101-07 М8 квадрат,MANUAL_REVIEW,no_candidate,nuts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
chassis_mounts_supports_partial,Chassis mounts/supports with partial context,potentially_automatable_future_context_rules,К-00575,Рем.комплект подвесной муфты 2101-07,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00577,Болт 6*95,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
caps_plugs_without_destination,"Caps, covers and plugs without destination",name_lacks_destination_context,К-00580,Заглушка переключателей салона 2110,MANUAL_REVIEW,no_candidate,caps_plugs,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00584,Винт М6*16 с внутр. шестигр. навески боков,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
driveline_axle_differential_partial,Driveline/axle/differential parts with partial context,potentially_automatable_future_context_rules,К-00585,Шайба регулировочная перед. шарнира 2108,MANUAL_REVIEW,no_candidate,washers,,0.5,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
short_or_code_only_names,Short/code-only names,technical_insufficient_data,К-00589,Крючок-вешалка 2108,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
short_or_code_only_names,Short/code-only names,technical_insufficient_data,К-00590,Набор крючка-вешалки 2108,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00591,Шпилька М6*14 корпуса р/в (торцевая),MANUAL_REVIEW,no_candidate,studs,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
short_or_code_only_names,Short/code-only names,technical_insufficient_data,К-00593,Набор подвесного 2101-07,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00598,Шайба постели распред.вала 01-07 М 8 д.,MANUAL_REVIEW,no_candidate,washers,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
suspension_steering_partial_context,Suspension/steering parts with partial context,potentially_automatable_future_context_rules,К-00599,"Болт М10*160*1.25 рул. механизма ""Шевроле-",MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00601,Болт М8*35*1.25 приварной,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_or_interior_small_parts,Small body/interior parts with weak context,active_analogs_conflict_or_no_destination,К-00610,"Набор пистонов ВАЗ-2113, 2114, 2115",MANUAL_REVIEW,no_candidate,body_clips,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_or_interior_small_parts,Small body/interior parts with weak context,active_analogs_conflict_or_no_destination,К-00612,Набор пистонов Шеви Нива 2123,MANUAL_REVIEW,no_candidate,body_clips,,0.3571,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00617,Винт М6*20 потайной,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00618,"Хомут норма 60*80, 70*90, 80*100",MANUAL_REVIEW,no_candidate,clamps,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00619,Хомут норма 90*110,MANUAL_REVIEW,no_candidate,clamps,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_small_parts_with_partial_context,Engine small parts with partial context,potentially_automatable_future_context_rules,К-00622,Втулка для эмблем,MANUAL_REVIEW,no_candidate,bushings,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_or_interior_small_parts,Small body/interior parts with weak context,active_analogs_conflict_or_no_destination,К-00631,Пистоны универсал,MANUAL_REVIEW,no_candidate,body_clips,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
generic_fasteners_without_destination,Generic fasteners without destination,name_lacks_destination_context,К-00633,Болт М8*40*1.25 с полной резьбой,MANUAL_REVIEW,no_candidate,bolts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
