shopCode,name,proposedCategory,proposedSubcategory,confidence,status,group,detectedFamily,explanation,correct,correctCategory,reviewerComment
ОК-00229,ОК-00229,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ОК-00230,ОК-00230,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ОК-00247,ОК-00247,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ОК-00253,ОК-00253,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ОК-00256,ОК-00256,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ОК-00257,ОК-00257,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ОК-00268,ОК-00268,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ОК-00271,ОК-00271,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ОК-00290,ОК-00290,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ОК-00296,ОК-00296,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ОК-00304,ОК-00304,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ОК-00310,ОК-00310,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ОК-00314,ОК-00314,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ОК-00316,ОК-00316,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ОК-00340,ОК-00340,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ПС-00058,ПС-00058,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ПС-00075,ПС-00075,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ПС-00088,ПС-00088,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ПС-00163,ПС-00163,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ПСГ-00221,ПСГ-00221,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ПСГ-00458,Паранит 1.5мм 50х100,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
Р-00036,Р-00036,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
Р-00054,Комутатор № 13,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
Р-00108,Р-00108,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
РКП-00080,РКП-00080,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
РКП-00093,РКП-00093,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
РКП-00095,РКП-00095,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
РКП-00109,РКП-00109,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
РКП-00132,РКП-00132,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
РКП-00133,РКП-00133,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
РМ-00165,РМ-00165,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
РМ-00264,РМ-00264,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ХС-00413,ХС-00413,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ХС-00447,ХС-00447,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ХС-00556,ХС-00556,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ХС-00557,ХС-00557,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ХСГ-01193,ХСГ-01193,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
А-00011,Антистатик,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-00019,МАСКА,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-00091,Переноска,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-00127,Сигаретница,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-00151,Шторки,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-00156,Автопластилин,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-00171,Доверенность,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-00177,Перчатки,,,0,DO_NOT_PUBLISH,do_not_publish|personal_accessories|personal-accessories,personal_accessories,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-00192,Тренога,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-00248,Правила,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-00268,Стробоскоп,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-00360,Вымпел,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-00372,Вентилятор,,,0,DO_NOT_PUBLISH,do_not_publish|ventilation|ventilation,ventilation,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-00464,Календарь,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-00664,Бокс 2107,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-00729,Воздуховод 2105 (2 шт),,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-00791,Брелок,,,0,DO_NOT_PUBLISH,do_not_publish|personal_accessories|personal-accessories,personal_accessories,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-00919,Брелок,,,0,DO_NOT_PUBLISH,do_not_publish|personal_accessories|personal-accessories,personal_accessories,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-01037,Модулятор FB-03,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-01046,Стробоскоп СТ01,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-01090,Модулятор 4 в 1,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-01160,Кошелек,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-01185,Холодильник 18 л (12-220 V),,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-01257,Кипятильник 12 В,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-01506,Турботаймер,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-01571,"""Маяк"" А-17",,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-01675,Пакет-маечка,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-01758,Мультитестер 266,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-01969,Подиум 2105-07,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-01989,Брелок-ключница,,,0,DO_NOT_PUBLISH,do_not_publish|personal_accessories|personal-accessories,personal_accessories,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-02060,Клатч,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-02168,Сосок б/к (набор 4 шт),,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-02218,Кошелёк,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-02226,Визитница,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-02304,Батарейки 2032,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-02346,Камера М-892,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
А-02408,Батарейка № 2450,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
АК-00238,Конус-переходник,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
Г-00075,Корпус с заслонкой 65115,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
ДВ-00027,Шатуны 2101-07,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
ДВ-00028,Шатуны 2108,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
ДВ-00080,Жаровня 2108,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
ДВ-00094,Вентилятор 2101-07,,,0,DO_NOT_PUBLISH,do_not_publish|ventilation|ventilation,ventilation,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
ДВ-00099,Влагоотделитель 2110,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
ДВ-00114,Маховик 2108,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
ДВ-00115,Маховик 2101-07,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
ДВ-00264,Бак 2108-09,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
ДВ-00320,Маховик 2110,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
ДВ-00379,Торпеда 2106,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
ДВ-00451,Роккера 21214,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
ДВ-00746,"Моторокомплект 11182-1004014 ""D""",,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
ЗЧМ-00344,Вакуум 2141,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
ЗЧМ-00661,ЗЧМ-00661,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
ИН-01291,12356СР Н21W 12V,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Название содержит только размер или техническую меру без типа товара. Товар не публикуется до ручного исправления.,,,
К-00054,Саморезы Н-2093,,,0,DO_NOT_PUBLISH,do_not_publish|screws|screws,screws,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00078,Саморезы SK-0985,,,0,DO_NOT_PUBLISH,do_not_publish|screws|screws,screws,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00102,Саморезы SK-0986,,,0,DO_NOT_PUBLISH,do_not_publish|screws|screws,screws,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00113,Саморезы SK-5263,,,0,DO_NOT_PUBLISH,do_not_publish|screws|screws,screws,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00127,Саморезы SK-0992,,,0,DO_NOT_PUBLISH,do_not_publish|screws|screws,screws,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00148,Саморезы SK-0991,,,0,DO_NOT_PUBLISH,do_not_publish|screws|screws,screws,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00152,Саморезы SK-5129,,,0,DO_NOT_PUBLISH,do_not_publish|screws|screws,screws,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00164,Саморезы Н-2096,,,0,DO_NOT_PUBLISH,do_not_publish|screws|screws,screws,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00168,Барашек М 6,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00174,Золотник,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00184,Набор золотников,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00186,Клеммы,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00189,Пистоны,,,0,DO_NOT_PUBLISH,do_not_publish|body_clips|body-clips,body_clips,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00214,Саморезы Н-2069,,,0,DO_NOT_PUBLISH,do_not_publish|screws|screws,screws,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00218,Клеммы,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00219,Саморезы Н-2033,,,0,DO_NOT_PUBLISH,do_not_publish|screws|screws,screws,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00222,Пистоны,,,0,DO_NOT_PUBLISH,do_not_publish|body_clips|body-clips,body_clips,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00246,Саморезы Н-2020,,,0,DO_NOT_PUBLISH,do_not_publish|screws|screws,screws,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00325,Барашек М8,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00329,Саморезы 5.6х22,,,0,DO_NOT_PUBLISH,do_not_publish|screws|screws,screws,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00334,Саморезы Н-2094,,,0,DO_NOT_PUBLISH,do_not_publish|screws|screws,screws,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00335,Саморезы Н-2077,,,0,DO_NOT_PUBLISH,do_not_publish|screws|screws,screws,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00349,Саморезы Н-2039,,,0,DO_NOT_PUBLISH,do_not_publish|screws|screws,screws,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00440,Комплект саморезов,,,0,DO_NOT_PUBLISH,do_not_publish|screws|screws,screws,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00541,Саморез3.6х381,,,0,DO_NOT_PUBLISH,do_not_publish|screws|screws,screws,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
К-00565,Гровер 5,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00589,Крючок-вешалка 2108,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00590,Набор крючка-вешалки 2108,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00593,Набор подвесного 2101-07,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00610,"Набор пистонов ВАЗ-2113, 2114, 2115",,,0,DO_NOT_PUBLISH,do_not_publish|body_clips|body-clips,body_clips,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00765,Опрыскиватели,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
К-00932,"Саморез 3,6*19",,,0,DO_NOT_PUBLISH,do_not_publish|screws|screws,screws,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
КГ-00272,Гровер М 14,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
КГ-00672,Гровер М10,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
КГ-00673,Гровер М12,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
КГ-00755,Шплинты (за 1 шт),,,0,DO_NOT_PUBLISH,do_not_publish|pins|pins,pins,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
КГ-01132,Шпонки за 1 м,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
КР-00175,Жаровня 2101-07,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
КР-00518,КР-00518,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,,,
О-00075,Оптика 2101,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
О-00096,Оптика 2106,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
О-00192,Форточка УАЗ-469,,,0,DO_NOT_PUBLISH,do_not_publish|other|other,other,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,,,
КР-00223,Подкладки под крючок 2108,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
Р-00044,Шланг воздушный прицепа в сборе,,,0,MANUAL_REVIEW,no_match|hoses|hoses,hoses,Категория и подкатегория не определены правилами.,,,
КГ-00800,Палец М10-35 педали тормоза 3502.260088,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КР-00077,Стопор замка 2108,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
Г-00583,Фланец трубы приёмной КАМАЗ,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ИН-01449,AMD.SEN25 Регулятор холостого хода MATIZ,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
О-00696,ВАЗ 2111 стекло з.д.о прав.,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
Р-00023,Пыльник торсиона ЗАЗ (за 1 шт),,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ХС-00246,Вал промежуточный ВАЗ 21213 в сб. (GL.CE.,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ХСГ-01048,Втулка передней подвески МАЗ-6430 н. обр,,,0,MANUAL_REVIEW,no_match|bushings|bushings,bushings,Категория и подкатегория не определены правилами.,,,
А-01667,"Ответная часть ремня Газель, 1 шт",,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
Г-00632,Вставка нейтрализ. Евро-3 21074,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ЗЧМ-00530,Набор крышки бардачка 2141,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КР-00139,Упор замка 2108 (эластичн.),,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КР-00401,Запор вещевого ящика 2108,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КР-00100,Замок внутренний 2105 (механизм),,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КР-00041,Упор стекла,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КР-00319,Комплект задней обшивки 2108,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ЗЧМ-00112,Валик коробки 2141,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ЗЧМ-00145,Подушки коробки 2140,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КР-00330,Комплект задней обшивки 2108,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КР-00331,Комплект задней обшивки 21099,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КР-00313,Заглушка ручки сиденья 2108,,,0,MANUAL_REVIEW,no_match|caps_plugs|caps-plugs,caps_plugs,Категория и подкатегория не определены правилами.,,,
КР-00192,Замок задний 2109 в сборе,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
РГ-00280,Рем.к-т системы выхлопа УАЗ-469,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
КР-00217,Ремкомплект заднего замка 2108,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ИН-00374,Опора SM 23018,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ИН-00557,"Подушка двиг.NMN16RH,NM B15F",,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
А-00971,Отбойник пер.панели Газель н/о,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
Г-00347,Патрубок (инжектор крив.) 5320 КАМАЗ,,,0,MANUAL_REVIEW,no_match|hoses|hoses,hoses,Категория и подкатегория не определены правилами.,,,
Г-00348,Патрубок (инжектор прям.) 5511 КАМАЗ,,,0,MANUAL_REVIEW,no_match|hoses|hoses,hoses,Категория и подкатегория не определены правилами.,,,
ДВ-00396,Пыльник маховика 2108,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ДВ-00486,Шатун Лада-Приора (за 1 шт),,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
ЗЧМ-00396,Набор тяги газа 2141,,,0,MANUAL_REVIEW,no_match|other|other,other,Категория и подкатегория не определены правилами.,,,
К-00900,Заглушка Веста большая (овал),,,0,MANUAL_REVIEW,no_match|caps_plugs|caps-plugs,caps_plugs,Категория и подкатегория не определены правилами.,,,
КГ-00158,Втулка распорная пром. вала УАЗ (стар. об,,,0,MANUAL_REVIEW,no_match|bushings|bushings,bushings,Категория и подкатегория не определены правилами.,,,
