familyId,family,reason,shopCode,name,status,reviewReason,detectedFamily,neighborTarget,neighborShare,confidence,evidence
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,А-02405,Накидки PSV Vostok FRONT черные за 1 шт,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
short_or_code_only_names,Short/code-only names,technical_insufficient_data,А-02408,Батарейка № 2450,DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,А-02417,Аккустический кабель MD-213,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,А-02418,Крепёж для регистратора,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
lighting_signal_unmapped,Lighting/signal devices without stable target,active_analogs_conflict_or_no_destination,А-02427,Сигнал Вымпел S-105 зад. хода,MANUAL_REVIEW,no_candidate,other,,0.375,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
consumer_power_phone_accessories,Consumer phone/power accessories,no_allowed_target_current_taxonomy,А-02432,Кабель AVS для iphone 5(3м) IP-53,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,А-02433,Автовизитка парковочная в автомобиль AVS NC-01,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,А-02439,Ареон Спрей-дезодорант,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,А-02441,"Накидки Фронт 2D ""TERRA FRONT"" серый/черный/серый",MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,А-02445,DETAIL Пенообразователь,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
short_or_code_only_names,Short/code-only names,technical_insufficient_data,АК-00238,Конус-переходник,DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
body_exterior_decor_partial_context,Exterior/decor body items with partial context,potentially_automatable_future_context_rules,Б-00071,Бак УАЗ-Патриот правый (погружной),MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
line_mounts_without_system,Tube/line mounts without system,name_lacks_destination_context,Г-00064,Гусёк 31029 короткий,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
line_mounts_without_system,Tube/line mounts without system,name_lacks_destination_context,Г-00065,Гусёк 2410 длинный,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,Г-00075,Корпус с заслонкой 65115,DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
line_mounts_without_system,Tube/line mounts without system,name_lacks_destination_context,Г-00090,Гусек короткий Волга 3110,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
line_mounts_without_system,Tube/line mounts without system,name_lacks_destination_context,Г-00094,Гусек 3102 длинный,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,Г-00216,Корпус с заслонкой (соед. прием. трубы),MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,Г-00235,Заменитель коллектора 8кл. инж.,MANUAL_REVIEW,no_candidate,other,,0.5,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,Г-00236,Заменитель коллектора 16 кл. инж.,MANUAL_REVIEW,no_candidate,other,,0.5,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
hoses_tubes_without_system,Hoses and tubes without system,name_lacks_destination_context,Г-00347,Патрубок (инжектор крив.) 5320 КАМАЗ,MANUAL_REVIEW,no_candidate,hoses,,0.6,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
hoses_tubes_without_system,Hoses and tubes without system,name_lacks_destination_context,Г-00348,Патрубок (инжектор прям.) 5511 КАМАЗ,MANUAL_REVIEW,no_candidate,hoses,,0.6,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
vehicle_model_only_or_legacy_part,Vehicle-model-only or legacy part without function,name_lacks_destination_context,Г-00397,Корпус с заслонкой в сборе КАМАЗ,MANUAL_REVIEW,no_candidate,other,,0.25,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,Г-00413,Вставка нейтрализ.21074 Евро-3,DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,other,,0.6667,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,Г-00417,Труба перех.. зам. катал.3302 Б+двКамминс,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
hoses_tubes_without_system,Hoses and tubes without system,name_lacks_destination_context,Г-00494,Патрубок МАЗ-544010-1203120,MANUAL_REVIEW,no_candidate,hoses,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
hoses_tubes_without_system,Hoses and tubes without system,name_lacks_destination_context,Г-00527,Трубка МАЗ 4370 рециркуляции газов №245Е-4,MANUAL_REVIEW,no_candidate,hoses,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
hoses_tubes_without_system,Hoses and tubes without system,name_lacks_destination_context,Г-00528,Трубка МАЗ 4370 рециркуляции газов №245Е-4,MANUAL_REVIEW,no_candidate,hoses,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
vehicle_model_only_or_legacy_part,Vehicle-model-only or legacy part without function,name_lacks_destination_context,Г-00583,Фланец трубы приёмной КАМАЗ,MANUAL_REVIEW,no_candidate,other,,0.6786,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
vehicle_model_only_or_legacy_part,Vehicle-model-only or legacy part without function,name_lacks_destination_context,Г-00618,Труба КАМАЗ-ЕВРО-4 ТКР лев. с компенсатором в сб. 740.74-1008031-01,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,Г-00632,Вставка нейтрализ. Евро-3 21074,MANUAL_REVIEW,no_candidate,other,,0.6667,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,Г-00635,Труба прямая 45*1000 из нерж. алюм. стали CBD TRAL451000,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,Г-00636,Труба прямая 55*1000 из нерж. алюм. стали CBD TRAL551000,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,Г-00639,"Компенсатор сильфонный 64*200 для УАЗ-3163,315195 усиленный",MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ДВ-00015,Распред. вал 2110,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
personal_or_non_catalog_accessories,Personal/non-catalog accessories,no_allowed_target_current_taxonomy,ДВ-00026,"Стаканы толкатели 2108, за 1 шт",MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ДВ-00027,Шатуны 2101-07,DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ДВ-00028,Шатуны 2108,DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00032,Грибок Нива,MANUAL_REVIEW,no_candidate,other,,0.25,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ДВ-00039,"Цепь моторная Нива (инжектор, однорядная)",MANUAL_REVIEW,no_candidate,other,,0.3333,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
starter_ignition_electrical_partial,Starter/ignition electrical parts with partial context,potentially_automatable_future_context_rules,ДВ-00040,Втулка грибка трамблера,MANUAL_REVIEW,no_candidate,bushings,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
short_or_code_only_names,Short/code-only names,technical_insufficient_data,ДВ-00080,Жаровня 2108,DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
hoses_tubes_without_system,Hoses and tubes without system,name_lacks_destination_context,ДВ-00081,Патрубок подогрева 2108,MANUAL_REVIEW,no_candidate,hoses,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
hoses_tubes_without_system,Hoses and tubes without system,name_lacks_destination_context,ДВ-00082,Патрубок подогрева 2101-07,MANUAL_REVIEW,no_candidate,hoses,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
fans_thermal_ventilation_unmapped,Fans and thermal/ventilation parts without stable target,active_analogs_conflict_or_no_destination,ДВ-00094,Вентилятор 2101-07,DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,ventilation,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
short_or_code_only_names,Short/code-only names,technical_insufficient_data,ДВ-00099,Влагоотделитель 2110,DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ДВ-00114,Маховик 2108,DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ДВ-00115,Маховик 2101-07,DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
hoses_tubes_without_system,Hoses and tubes without system,name_lacks_destination_context,ДВ-00125,"Трубка рампы Гранта пластм., 1 шт",MANUAL_REVIEW,no_candidate,hoses,,0.4286,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00133,Пыльник ремня 2105,MANUAL_REVIEW,no_candidate,other,,0.5,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00167,Постель в сборе 2101-07 Ростов,MANUAL_REVIEW,no_candidate,other,,0.5833,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_small_parts_with_partial_context,Engine small parts with partial context,potentially_automatable_future_context_rules,ДВ-00172,Втулки масляного привода,MANUAL_REVIEW,no_candidate,other,,0.5,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00183,Пыльник ремня 2108-09,MANUAL_REVIEW,no_candidate,other,,0.5,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
hoses_tubes_without_system,Hoses and tubes without system,name_lacks_destination_context,ДВ-00185,Трубка опрыскивателя,MANUAL_REVIEW,no_candidate,hoses,,0.5833,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ДВ-00192,Вкладыши ВАЗ,MANUAL_REVIEW,no_candidate,other,,0.3111,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00201,Гильзы ВАЗ 2101-07 (4 шт),MANUAL_REVIEW,no_candidate,other,,0.3111,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00202,Гильзы ВАЗ 2108,MANUAL_REVIEW,no_candidate,other,,0.3111,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00206,Влагоотделитель Нива,MANUAL_REVIEW,no_candidate,other,,0.25,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_exterior_decor_partial_context,Exterior/decor body items with partial context,potentially_automatable_future_context_rules,ДВ-00224,Бак ВАЗ 2104,MANUAL_REVIEW,no_candidate,other,,0.3111,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ДВ-00230,Набор гидрокомпенсаторов ВАЗ 2101-07,MANUAL_REVIEW,no_candidate,other,,0.2979,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
suspension_steering_partial_context,Suspension/steering parts with partial context,potentially_automatable_future_context_rules,ДВ-00231,Тяга ускорителя 2108,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_exterior_decor_partial_context,Exterior/decor body items with partial context,potentially_automatable_future_context_rules,ДВ-00264,Бак 2108-09,DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00268,Грибок 2101-07 (Тольятти),MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00269,Звездочки 2101-07 (Самара),MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ДВ-00289,"Кольцо стопорное d47,5 гайки трубы картер",BLOCKED_CONFLICT,negative_evidence,rings,,0.6,0.8,family:other_products_fasteners | token:гайки | validation:normalizer:7:useful_tokens
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ДВ-00300,Гидрокомпенсаторы ВАЗ 16-клап. дв. (импор,MANUAL_REVIEW,no_candidate,other,,0.5333,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
fans_thermal_ventilation_unmapped,Fans and thermal/ventilation parts without stable target,active_analogs_conflict_or_no_destination,ДВ-00308,Лопасть вентилятора 2106-07,MANUAL_REVIEW,no_candidate,ventilation,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
repair_kits_without_system,Repair kits without destination system,name_lacks_destination_context,ДВ-00313,Ремкомплект натяжителя цепи 2101-07,MANUAL_REVIEW,no_candidate,other,,0.375,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ДВ-00320,Маховик 2110,DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
engine_small_parts_with_partial_context,Engine small parts with partial context,potentially_automatable_future_context_rules,ДВ-00328,Отвод сапуна 2108 (алюминиевый),MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ДВ-00345,Гидрокомпенсаторы Нива (1 шт),MANUAL_REVIEW,no_candidate,other,,0.2647,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ДВ-00346,Планка гидрокомпенсаторов Нива,MANUAL_REVIEW,no_candidate,other,,0.2059,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_small_parts_with_partial_context,Engine small parts with partial context,potentially_automatable_future_context_rules,ДВ-00358,Трубка сапуна 2101-07 Нива,MANUAL_REVIEW,no_candidate,hoses,,0.2353,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_interior_unmapped,Body/interior fragments without stable target,active_analogs_conflict_or_no_destination,ДВ-00379,Торпеда 2106,DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ДВ-00385,Шатуны ВАЗ 2110,MANUAL_REVIEW,no_candidate,other,,0.3111,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ДВ-00396,Пыльник маховика 2108,MANUAL_REVIEW,no_candidate,other,,0.6,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00412,Экран коллектора 2112,MANUAL_REVIEW,no_candidate,other,,0.3333,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
caps_plugs_without_destination,"Caps, covers and plugs without destination",name_lacks_destination_context,ДВ-00432,Заглушка вместо трамб. 2108,MANUAL_REVIEW,no_candidate,caps_plugs,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
short_or_code_only_names,Short/code-only names,technical_insufficient_data,ДВ-00451,Роккера 21214,DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00457,Контролер Приора,MANUAL_REVIEW,no_candidate,other,,0.4138,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_small_parts_with_partial_context,Engine small parts with partial context,potentially_automatable_future_context_rules,ДВ-00475,Клапан адсорбера Калина,BLOCKED_CONFLICT,close_candidates,other,,0.3611,0.84,family:fuel_management | token:адсорбер | phrase:клапан адсорбера | validation:normalizer:4:useful_tokens
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ДВ-00486,Шатун Лада-Приора (за 1 шт),MANUAL_REVIEW,no_candidate,other,,0.6,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ДВ-00489,Вкладыши шатунные Приора (к-т),MANUAL_REVIEW,no_candidate,other,,0.25,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00491,Комплект распред.валов 16 кл. дв. (за 2 ш,MANUAL_REVIEW,no_candidate,other,,0.45,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00496,"Коллектор реверс 16 кл. дв., дв. 1.6",MANUAL_REVIEW,no_candidate,other,,0.4,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_small_parts_with_partial_context,Engine small parts with partial context,potentially_automatable_future_context_rules,ДВ-00502,Клапан обратки 21214,BLOCKED_CONFLICT,negative_evidence,other,,0,0.759,family:engine_valves | token:клапан | token:клапан | token:кл | validation:normalizer:3:useful_tokens
engine_small_parts_with_partial_context,Engine small parts with partial context,potentially_automatable_future_context_rules,ДВ-00505,Клапан бачка сепаратора,BLOCKED_CONFLICT,negative_evidence,other,,0.3333,0.759,family:engine_valves | token:клапан | token:клапан | token:кл | validation:normalizer:4:useful_tokens
hoses_tubes_without_system,Hoses and tubes without system,name_lacks_destination_context,ДВ-00523,Трубка рампы 21073 инжектор (к-т),MANUAL_REVIEW,no_candidate,hoses,,0.2609,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
hoses_tubes_without_system,Hoses and tubes without system,name_lacks_destination_context,ДВ-00556,Трубка натяжителя Шеви н. обр.,MANUAL_REVIEW,no_candidate,hoses,,0.5,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00569,"Реверс нижний 2107 инжектор, Шеви",MANUAL_REVIEW,no_candidate,other,,0.1667,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00570,"Реверс верхний 2107 инжектор, Шеви",MANUAL_REVIEW,no_candidate,other,,0.1667,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
hoses_tubes_without_system,Hoses and tubes without system,name_lacks_destination_context,ДВ-00592,Трубка магистральная Гранта (к-т 2 шт),MANUAL_REVIEW,no_candidate,hoses,,0.2727,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00604,Труба б/заливная Калина,MANUAL_REVIEW,no_candidate,other,,0.2759,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
hoses_tubes_without_system,Hoses and tubes without system,name_lacks_destination_context,ДВ-00610,"Трубки от б/бака Лада-Гранта, 2 шт",MANUAL_REVIEW,no_candidate,other,,0.2727,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00614,Регулятор давления топлива 2110,MANUAL_REVIEW,no_candidate,other,,0.5385,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ДВ-00624,Поддон Гранта 21902 (алюм.),MANUAL_REVIEW,no_candidate,other,,0.4,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
hoses_tubes_without_system,Hoses and tubes without system,name_lacks_destination_context,ДВ-00637,Трубки кондиционера до 2015 г. (к-т) 2190,MANUAL_REVIEW,no_candidate,conditioner_parts,,0.2857,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
hoses_tubes_without_system,Hoses and tubes without system,name_lacks_destination_context,ДВ-00638,Трубки кондиционера Приора 2170 (к-т),MANUAL_REVIEW,no_candidate,conditioner_parts,,0.2941,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
hoses_tubes_without_system,Hoses and tubes without system,name_lacks_destination_context,ДВ-00639,Трубки кондиционера Калина ст. обр. (к-т),MANUAL_REVIEW,no_candidate,conditioner_parts,,0.25,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
hoses_tubes_without_system,Hoses and tubes without system,name_lacks_destination_context,ДВ-00640,Трубки кондиционера Нива Урбан (к-т),MANUAL_REVIEW,no_candidate,conditioner_parts,,0.1429,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
hoses_tubes_without_system,Hoses and tubes without system,name_lacks_destination_context,ДВ-00641,Трубки кондиционера Нива 2123 ст. обр. (к,MANUAL_REVIEW,no_candidate,conditioner_parts,,0.3571,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
hoses_tubes_without_system,Hoses and tubes without system,name_lacks_destination_context,ДВ-00642,Трубки кондиционера Шеви Нива 2123 н. обр,MANUAL_REVIEW,no_candidate,conditioner_parts,,0.25,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00645,К-т трубок кондиционера Калина после 2015,MANUAL_REVIEW,no_candidate,conditioner_parts,,0.4,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00670,Регулятор давления топлива Веста,MANUAL_REVIEW,no_candidate,other,,0.1667,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00679,Пластина установки клап. 2101-07,MANUAL_REVIEW,no_candidate,other,,0.4286,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00685,Комплект трубок кондиционера Веста,MANUAL_REVIEW,no_candidate,conditioner_parts,,0.3571,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
engine_transmission_partial_context,Engine/transmission parts with partial context,potentially_automatable_future_context_rules,ДВ-00686,Гидрокомпенсаторы Веста-X-RAY дв.1.8 № 21179-1007300 оригинал,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,ДВ-00688,"Коленовал Веста, X-RAY дв.1.8 № 21177-10050020",MANUAL_REVIEW,no_candidate,other,,0.3333,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
