status,shopCode,name,category,subcategory,confidence,source,family,reasonCode,reason,evidence,negativeEvidence
DO_NOT_PUBLISH,ДВ-00094,Вентилятор 2101-07,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,ДВ-00099,Влагоотделитель 2110,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,ДВ-00114,Маховик 2108,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,ДВ-00115,Маховик 2101-07,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,ДВ-00264,Бак 2108-09,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,ДВ-00320,Маховик 2110,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,ДВ-00379,Торпеда 2106,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,ДВ-00451,Роккера 21214,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,ДВ-00746,"Моторокомплект 11182-1004014 ""D""",,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,ЗЧМ-00344,Вакуум 2141,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,ЗЧМ-00661,ЗЧМ-00661,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ИН-01291,12356СР Н21W 12V,,,0,do_not_publish,do_not_publish,SIZE_ONLY,Название содержит только размер или техническую меру без типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:SIZE_ONLY",
DO_NOT_PUBLISH,К-00054,Саморезы Н-2093,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00078,Саморезы SK-0985,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00102,Саморезы SK-0986,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00113,Саморезы SK-5263,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00127,Саморезы SK-0992,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00148,Саморезы SK-0991,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00152,Саморезы SK-5129,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00164,Саморезы Н-2096,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00168,Барашек М 6,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00174,Золотник,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00184,Набор золотников,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00186,Клеммы,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00189,Пистоны,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00214,Саморезы Н-2069,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00218,Клеммы,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00219,Саморезы Н-2033,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00222,Пистоны,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00246,Саморезы Н-2020,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00325,Барашек М8,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00329,Саморезы 5.6х22,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00334,Саморезы Н-2094,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00335,Саморезы Н-2077,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00349,Саморезы Н-2039,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00440,Комплект саморезов,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00541,Саморез3.6х381,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,К-00565,Гровер 5,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00589,Крючок-вешалка 2108,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00590,Набор крючка-вешалки 2108,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00593,Набор подвесного 2101-07,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00610,"Набор пистонов ВАЗ-2113, 2114, 2115",,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00765,Опрыскиватели,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,К-00932,"Саморез 3,6*19",,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,КГ-00238,Палец д.8х22,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,КГ-00272,Гровер М 14,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,КГ-00295,Стопор ( 1 шт),,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,КГ-00305,Палец д.8х18,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,КГ-00672,Гровер М10,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,КГ-00673,Гровер М12,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,КГ-00755,Шплинты (за 1 шт),,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,КГ-01132,Шпонки за 1 м,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,КР-00175,Жаровня 2101-07,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,КР-00518,КР-00518,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,О-00075,Оптика 2101,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,О-00096,Оптика 2106,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,О-00192,Форточка УАЗ-469,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
