scope,status,shopCode,name,category,subcategory,confidence,source,family,detectedFamily,reviewReason,evidence,neighborTarget,neighborShare,neighborExamples
new_or_unconfirmed,GROUP_REVIEW,ДВ-00405,Рампа форсунок дв. 1.6 16 кл.,dvigatel-i-transmissiya,toplivnaya-sistema,0.91,weak_group_candidate,Топливная система,other,group_confirmation,family:fuel_system | token:форсунок | phrase:рампа форсунок | validation:normalizer:6:useful_tokens,,0.375,ДВ-00356 Головка блока ВАЗ 2112 16 кл. дв. | ДВ-00448 Шестерня кол. вала 16 кл. дв. ВАЗ | ДВ-00408 Клапана выпускные 16 кл. дв. (за 1 шт) | ДВ-00386 Коленвал 1.6 дв. КАЛИНА | ДВ-00744 Кронштейн двигателя 2110-1001157 16 кл.
new_or_unconfirmed,GROUP_REVIEW,ДВ-00407,Планка форсунок 2107-04 инжектор,dvigatel-i-transmissiya,toplivnaya-sistema,0.91,weak_group_candidate,Топливная система,other,group_confirmation,family:fuel_system | token:форсунок | phrase:планка форсунок | validation:normalizer:5:useful_tokens,,0.1724,ДВ-00529 Рамка форсунок 21214 | ДВ-00388 Рамка форсунок Калина в сборе | ДВ-00359 Рамка форсунок 8-клапан. двигатель | ДВ-00357 Рамка форсунок Шеви-Нива | ДВ-00424 Рамка форсунок Нива
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00412,Экран коллектора 2112,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.3333,ДВ-00413 Экран коллектора Шеви-Нива
new_or_unconfirmed,AUTO_READY,ДВ-00415,Венец маховика 2110,dvigatel-i-transmissiya,detali-dvigatelya,0.94,similarity,Похожие активные товары,other,similarity,neighbor:active-neighbor:100% | token:венец | token:маховика,dvigatel-i-transmissiya/detali-dvigatelya,1,"ДВГ-00210 Венец маховика (406 дв.) | ДВГ-00200 Венец маховика Волга, УАЗ | ДВГ-00199 Венец маховика Зил-Бычок | ДВГ-00504 Венец маховика Таврия | ДВГ-00678 Венец маховика Таврия"
new_or_unconfirmed,GROUP_REVIEW,ДВ-00423,Маховик Шеви Нива 2123,dvigatel-i-transmissiya,detali-dvigatelya,0.872,weak_group_candidate,"Маховики, рокеры и малые детали двигателя",other,group_confirmation,family:engine_rotating_parts | token:маховик | token:нива | validation:normalizer:4:useful_tokens,,0.2105,ДВ-00558 Кронштейн двигателя Нива (к-т 2 шт) | ДВ-00123 Поддон двигателя Нива | ДВ-00060 Шкив коленвала Нива (инжектор) | ДВ-00540 Распредвал в сборе Нива 21214 | ДВ-00344 Кронштейн двигателя Нива (левый.правый)
new_or_unconfirmed,GROUP_REVIEW,ДВ-00426,Комплект топливных трубок 2110 корот.,dvigatel-i-transmissiya,toplivnaya-sistema,0.87,weak_group_candidate,Топливная система,other,group_confirmation,family:fuel_system | token:топливн | validation:normalizer:4:useful_tokens,,0.3333,КЗ-00285 Комплект топливных трубок УАЗ-452
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00432,Заглушка вместо трамб. 2108,,,0,no_match,no_match,caps_plugs,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0,
new_or_unconfirmed,GROUP_REVIEW,ДВ-00437,Кольца кострома ВАЗ,ves-assortiment,other-products,0.91,weak_group_candidate,Прочие товары: универсальные фитинги и соединители,rings,group_confirmation,family:other_products_fittings | token:кольца | validation:normalizer:4:useful_tokens,,0.5091,"ДВ-00701 Поршневые кольца АМП Приора 83.0 | ДВ-00232 Клапана ВАЗ 2110 | ДВ-00218 Поршневая в сборе Приора 82.0 (Кострома) | ДВ-00145 Кольца поршневые ДЗВ 126 (82,0) Приора | ДВ-00243 Тройник головки блока ВАЗ 2111"
new_or_unconfirmed,GROUP_REVIEW,ДВ-00439,Крышка клапанов Нива 21214,dvigatel-i-transmissiya,detali-dvigatelya,0.916,weak_group_candidate,Детали двигателя,caps_plugs,group_confirmation,family:engine_valves | token:клапан | token:клапанов | token:клапан | token:клапанов | token:кл | pattern:strong_multi_token | validation:normalizer:4:useful_tokens,,0.2742,ДВ-00558 Кронштейн двигателя Нива (к-т 2 шт) | ДВ-00331 Верхняя крышка двигателя 2110 8-16 клапан | ДВ-00256 Втулки клапанов 16-клапанного двигателя | ДВ-00123 Поддон двигателя Нива | ДВ-00060 Шкив коленвала Нива (инжектор)
new_or_unconfirmed,AUTO_READY,ДВ-00442,Сектор газа ВАЗ-инжектор,dvigatel-i-transmissiya,toplivnaya-sistema,0.94,similarity,Похожие активные товары,other,similarity,neighbor:active-neighbor:93% | token:газа | token:дв- | token:сектор,dvigatel-i-transmissiya/toplivnaya-sistema,0.9286,ДВ-00270 Трос газа 2110 инжектор | ДВ-00155 Трос газа ВАЗ 2108-09 | ДВ-00542 Педаль газа электронная 2114-2115 Калина | ДВ-00474 Трос газа ЛАДА-Калина н. обр. | ДВ-00465 Трос газа 2110 дв. 1.6 инжектор
new_or_unconfirmed,GROUP_REVIEW,ДВ-00447,Крышка клапанов 2108 инжектор,dvigatel-i-transmissiya,detali-dvigatelya,0.916,weak_group_candidate,Детали двигателя,caps_plugs,group_confirmation,family:engine_valves | token:клапан | token:клапанов | token:клапан | token:клапанов | token:кл | pattern:strong_multi_token | validation:normalizer:4:useful_tokens,,0.3043,ДВ-00440 Головка Блока 2108 (инжектор) | ДВ-00331 Верхняя крышка двигателя 2110 8-16 клапан | ДВ-00256 Втулки клапанов 16-клапанного двигателя | ДВ-00069 Шкив кол. вала 2108 инжектор | ДВ-00060 Шкив коленвала Нива (инжектор)
new_or_unconfirmed,DO_NOT_PUBLISH,ДВ-00451,Роккера 21214,,,0,do_not_publish,do_not_publish,other,UNKNOWN_PRODUCT_TYPE,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",,0,
new_or_unconfirmed,GROUP_REVIEW,ДВ-00456,Адсорбер Приора 2170,dvigatel-i-transmissiya,toplivnaya-sistema,0.86,weak_group_candidate,Узлы топливной системы,other,group_confirmation,family:fuel_management | token:адсорбер | validation:normalizer:3:useful_tokens,,0.4138,"ДВ-00701 Поршневые кольца АМП Приора 83.0 | ДВ-00587 Головка блока Приора дв. 1.6 21126 в сбор | ДВ-00585 Поршневая Приора 21126 СТК в сборе | ДВ-00218 Поршневая в сборе Приора 82.0 (Кострома) | ДВ-00145 Кольца поршневые ДЗВ 126 (82,0) Приора"
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00457,Контролер Приора,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.4138,"ДВ-00701 Поршневые кольца АМП Приора 83.0 | ДВ-00587 Головка блока Приора дв. 1.6 21126 в сбор | ДВ-00585 Поршневая Приора 21126 СТК в сборе | ДВ-00218 Поршневая в сборе Приора 82.0 (Кострома) | ДВ-00145 Кольца поршневые ДЗВ 126 (82,0) Приора"
new_or_unconfirmed,GROUP_REVIEW,ДВ-00459,Топливные шланги Нива 21214 (к-т),dvigatel-i-transmissiya,toplivnaya-sistema,0.87,weak_group_candidate,Топливная система,hoses,group_confirmation,family:fuel_system | token:топливн | validation:normalizer:5:useful_tokens,,0.24,ДВ-00558 Кронштейн двигателя Нива (к-т 2 шт) | ДВ-00123 Поддон двигателя Нива | ДВ-00043 Пальцы поршневые к-т | ДВ-00540 Распредвал в сборе Нива 21214 | ДВ-00332 Передняя крышка двигателя Нива 21214
new_or_unconfirmed,GROUP_REVIEW,ДВ-00460,Трубки топливные магистральные 2108,dvigatel-i-transmissiya,toplivnaya-sistema,0.91,weak_group_candidate,Топливная система,other,group_confirmation,family:fuel_system | token:топливн | phrase:трубки топливные | validation:normalizer:4:useful_tokens,,0.5,ДВГ-00437 Трубки топливные КАМАЗ 5410-54112 | ДВГ-00398 Трубки топливные КАМАЗ 5320-53212 | ДВГ-00295 Трубки топливные низкого давления (из 3) | ДВГ-00589 Трубки топливные КАМАЗ 5511 | ДВГ-02197 Трубки топливные УАЗ
new_or_unconfirmed,GROUP_REVIEW,ДВ-00461,Трубки топливные 2108 дв. 16 (за 1 шт),dvigatel-i-transmissiya,toplivnaya-sistema,0.91,weak_group_candidate,Топливная система,other,group_confirmation,family:fuel_system | token:топливн | phrase:трубки топливные | validation:normalizer:4:useful_tokens,,0.5294,ДВ-00408 Клапана выпускные 16 кл. дв. (за 1 шт) | ДВ-00386 Коленвал 1.6 дв. КАЛИНА | ДВ-00600 Головка блока Калина дв. 1.6 11186 Е-3 | ДВГ-00437 Трубки топливные КАМАЗ 5410-54112 | ДВГ-00398 Трубки топливные КАМАЗ 5320-53212
new_or_unconfirmed,GROUP_REVIEW,ДВ-00462,Трубки топливные 2110 дв. 1.6 (за 1 шт),dvigatel-i-transmissiya,toplivnaya-sistema,0.91,weak_group_candidate,Топливная система,other,group_confirmation,family:fuel_system | token:топливн | phrase:трубки топливные | validation:normalizer:5:useful_tokens,,0.5294,ДВ-00408 Клапана выпускные 16 кл. дв. (за 1 шт) | ДВ-00386 Коленвал 1.6 дв. КАЛИНА | ДВ-00600 Головка блока Калина дв. 1.6 11186 Е-3 | ДВГ-00437 Трубки топливные КАМАЗ 5410-54112 | ДВГ-00398 Трубки топливные КАМАЗ 5320-53212
new_or_unconfirmed,GROUP_REVIEW,ДВ-00463,Трубки топливные 2104-07 инжектор,dvigatel-i-transmissiya,toplivnaya-sistema,0.91,weak_group_candidate,Топливная система,other,group_confirmation,family:fuel_system | token:топливн | phrase:трубки топливные | validation:normalizer:5:useful_tokens,,0.25,ДВ-00440 Головка Блока 2108 (инжектор) | ДВ-00069 Шкив кол. вала 2108 инжектор | ДВ-00060 Шкив коленвала Нива (инжектор) | ДВГ-00437 Трубки топливные КАМАЗ 5410-54112 | ДВГ-00398 Трубки топливные КАМАЗ 5320-53212
new_or_unconfirmed,GROUP_REVIEW,ДВ-00467,Планка форсунок 16 кл. дв. ВАЗ пустая,dvigatel-i-transmissiya,toplivnaya-sistema,0.91,weak_group_candidate,Топливная система,other,group_confirmation,family:fuel_system | token:форсунок | phrase:планка форсунок | validation:normalizer:7:useful_tokens,,0.3333,ДВ-00524 Шестерня кол. вала ВАЗ дв. 1.6 | ДВ-00356 Головка блока ВАЗ 2112 16 кл. дв. | ДВ-00470 Поддон двигателя Ларгус дв. ВАЗ | ДВ-00448 Шестерня кол. вала 16 кл. дв. ВАЗ | ДВ-00408 Клапана выпускные 16 кл. дв. (за 1 шт)
new_or_unconfirmed,GROUP_REVIEW,ДВ-00471,Планка форсунок пустая 2108 инжектор,dvigatel-i-transmissiya,toplivnaya-sistema,0.91,weak_group_candidate,Топливная система,other,group_confirmation,family:fuel_system | token:форсунок | phrase:планка форсунок | validation:normalizer:5:useful_tokens,,0.1579,ДВ-00335 Топливопровод 2110 инжектор (к-т) | ДВ-00334 Топливопровод 2108 инжектор | ДВ-00552 Топливопровод 2107 инжектор (к-т)
new_or_unconfirmed,GROUP_REVIEW,ДВ-00472,Резинка щупа ВАЗ 2112 16 кл.,aksessuary,instrumenty,0.88,weak_group_candidate,Инструменты,other,group_confirmation,family:tools | token:щуп | validation:normalizer:5:useful_tokens,,0.3143,ДВ-00215 Корпус помпы ВАЗ 2101-07 | ДВ-00214 Помпа ВАЗ 2108-09 (АвтоВАЗ) | ДВ-00213 Помпа ВАЗ 2101-07 (АвтоВАЗ) | ДВ-00210 Шток бензонасоса ВАЗ | ДВ-00501 Помпа NPA 2112 16 кл.
new_or_unconfirmed,BLOCKED_CONFLICT,ДВ-00475,Клапан адсорбера Калина,dvigatel-i-transmissiya,toplivnaya-sistema,0.84,blocked_conflict,Узлы топливной системы,other,close_candidates,family:fuel_management | token:адсорбер | phrase:клапан адсорбера | validation:normalizer:4:useful_tokens,,0.3611,"ДВ-00331 Верхняя крышка двигателя 2110 8-16 клапан | ДВ-00391 Кронштейн двигателя Калина прав. | ДВ-00390 Кронштейн двигателя Калина лев. | ДВ-00386 Коленвал 1.6 дв. КАЛИНА | ДВ-00657 Кольца поршневые ДЗВ 194 (76,5) Калина дв"
new_or_unconfirmed,GROUP_REVIEW,ДВ-00478,Стопор форсунок (инжектор),dvigatel-i-transmissiya,toplivnaya-sistema,0.87,weak_group_candidate,Топливная система,other,group_confirmation,family:fuel_system | token:форсунок | validation:normalizer:4:useful_tokens,,0.1724,ДВ-00529 Рамка форсунок 21214 | ДВ-00388 Рамка форсунок Калина в сборе | ДВ-00359 Рамка форсунок 8-клапан. двигатель | ДВ-00357 Рамка форсунок Шеви-Нива | ДВ-00424 Рамка форсунок Нива
new_or_unconfirmed,GROUP_REVIEW,ДВ-00480,Кольца ЛАДА-Приора,dvigatel-i-transmissiya,detali-dvigatelya,0.94,similarity,Похожие активные товары,rings,neighbor_group_confirmation,neighbor:active-neighbor:89% | token:дв- | token:кольца | token:лада-приора,dvigatel-i-transmissiya/detali-dvigatelya,0.8947,"ДВ-00701 Поршневые кольца АМП Приора 83.0 | ДВ-00479 Поршни ЛАДА-Приора Харьков (Е) | ДВ-00145 Кольца поршневые ДЗВ 126 (82,0) Приора | ДВ-00086 Кольца поршневые 2101-08 | ДВ-00085 Кольца поршневые 2101-08"
new_or_unconfirmed,GROUP_REVIEW,ДВ-00483,Шланги топливные Приора (за 1 шт),dvigatel-i-transmissiya,toplivnaya-sistema,0.895,weak_group_candidate,Топливная система,hoses,group_confirmation,family:fuel_system | token:топливн | pattern:strong_multi_token | validation:normalizer:4:useful_tokens,,0.3571,"ДВ-00701 Поршневые кольца АМП Приора 83.0 | ДВ-00585 Поршневая Приора 21126 СТК в сборе | ДВ-00218 Поршневая в сборе Приора 82.0 (Кострома) | ДВ-00145 Кольца поршневые ДЗВ 126 (82,0) Приора | ДВ-00488 Стопор поршневого кольца Приора (за 1 шт)"
new_or_unconfirmed,GROUP_REVIEW,ДВ-00484,Форсунки Калина,dvigatel-i-transmissiya,toplivnaya-sistema,0.87,weak_group_candidate,Топливная система,other,group_confirmation,family:fuel_system | token:форсунки | validation:normalizer:3:useful_tokens,,0.3235,"ДВ-00391 Кронштейн двигателя Калина прав. | ДВ-00390 Кронштейн двигателя Калина лев. | ДВ-00389 Опора двигателя Калина лев., прав. (за 1 | ДВ-00386 Коленвал 1.6 дв. КАЛИНА | ДВ-00671 Шайба демпфера кол. вала Калина"
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00486,Шатун Лада-Приора (за 1 шт),,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.6,ДВ-00479 Поршни ЛАДА-Приора Харьков (Е) | ДВ-00487 Пальцы поршневые Лада-Приора (к-т) | ДВ-00485 Поршневая Лада-Приора(1 шт.)
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00489,Вкладыши шатунные Приора (к-т),,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.25,ДВ-00043 Пальцы поршневые к-т | ДВГ-00557 Вкладыши Таврия (к-т) | ДВГ-00635 Вкладыши МАЗ (к-т 2 шт) | ДВГ-00634 Вкладыши КАМАЗ (к-т 2 шт)
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00491,Комплект распред.валов 16 кл. дв. (за 2 ш,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.45,ДВ-00356 Головка блока ВАЗ 2112 16 кл. дв. | ДВ-00448 Шестерня кол. вала 16 кл. дв. ВАЗ | ДВ-00408 Клапана выпускные 16 кл. дв. (за 1 шт) | ДВ-00386 Коленвал 1.6 дв. КАЛИНА | ДВ-00744 Кронштейн двигателя 2110-1001157 16 кл.
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00496,"Коллектор реверс 16 кл. дв., дв. 1.6",,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.4,ДВ-00356 Головка блока ВАЗ 2112 16 кл. дв. | ДВ-00448 Шестерня кол. вала 16 кл. дв. ВАЗ | ДВ-00408 Клапана выпускные 16 кл. дв. (за 1 шт) | ДВ-00386 Коленвал 1.6 дв. КАЛИНА | ДВ-00744 Кронштейн двигателя 2110-1001157 16 кл.
new_or_unconfirmed,GROUP_REVIEW,ДВ-00497,Форсунка топливная FL-2 № 449 н. обр. Урбан,dvigatel-i-transmissiya,toplivnaya-sistema,0.885,weak_group_candidate,Топливная система,other,group_confirmation,family:fuel_system | token:форсунка | token:топливная | token:топливн | validation:normalizer:7:useful_tokens,,0,
new_or_unconfirmed,GROUP_REVIEW,ДВ-00498,Крышка клапанная 16 кл. дв. ВАЗ,dvigatel-i-transmissiya,detali-dvigatelya,0.916,weak_group_candidate,Детали двигателя,caps_plugs,group_confirmation,family:engine_valves | token:клапан | token:клапан | token:клапанн | token:кл | pattern:strong_multi_token | validation:normalizer:6:useful_tokens,,0.5333,ДВ-00524 Шестерня кол. вала ВАЗ дв. 1.6 | ДВ-00356 Головка блока ВАЗ 2112 16 кл. дв. | ДВ-00232 Клапана ВАЗ 2110 | ДВ-00055 Передняя крышка двигателя 2105 | ДВ-00470 Поддон двигателя Ларгус дв. ВАЗ
new_or_unconfirmed,GROUP_REVIEW,ДВ-00500,Рокера 2101-07 СТК,dvigatel-i-transmissiya,detali-dvigatelya,0.935,similarity,Похожие активные товары,other,neighbor_group_confirmation,neighbor:active-neighbor:75% | token:дв- | token:стк,dvigatel-i-transmissiya/detali-dvigatelya,0.75,"ДВ-00585 Поршневая Приора 21126 СТК в сборе | ДВ-00619 Поршни СТК Калина 11194 - 77.0 | ДВ-00618 Поршни СТК Калина 11194 - 76,5"
new_or_unconfirmed,BLOCKED_CONFLICT,ДВ-00502,Клапан обратки 21214,dvigatel-i-transmissiya,detali-dvigatelya,0.759,blocked_conflict,Детали двигателя,other,negative_evidence,family:engine_valves | token:клапан | token:клапан | token:кл | validation:normalizer:3:useful_tokens,,0,
new_or_unconfirmed,GROUP_REVIEW,ДВ-00504,Клапан паров. бензина перед.,dvigatel-i-transmissiya,toplivnaya-sistema,0.87,weak_group_candidate,Топливная система,other,group_confirmation,family:fuel_system | token:бензин | validation:normalizer:5:useful_tokens,,0,
new_or_unconfirmed,BLOCKED_CONFLICT,ДВ-00505,Клапан бачка сепаратора,dvigatel-i-transmissiya,detali-dvigatelya,0.759,blocked_conflict,Детали двигателя,other,negative_evidence,family:engine_valves | token:клапан | token:клапан | token:кл | validation:normalizer:4:useful_tokens,,0.3333,ДВ-00149 Крышка расширительного бачка 2101-07
new_or_unconfirmed,GROUP_REVIEW,ДВ-00511,Гофра подогрева 2105-07 метал.,dvigatel-i-transmissiya,vyhlopnaya-sistema,0.89,weak_group_candidate,Выхлопная система,other,group_confirmation,family:exhaust | token:гофра | validation:normalizer:5:useful_tokens,,0.5,ДВ-00534 Гофра воздушного фильтра 21082 | ДВ-00533 Гофра воздушного фильтра 2110 | ДВ-00571 Гофра возд. фильтра Приора 2170
new_or_unconfirmed,GROUP_REVIEW,ДВ-00514,Втулки клапанов 2101-08 латунь,dvigatel-i-transmissiya,detali-dvigatelya,0.916,weak_group_candidate,Детали двигателя,other,group_confirmation,family:engine_valves | token:клапан | token:клапанов | token:втулки | token:клапан | token:клапанов | token:кл | phrase:втулки клапанов | validation:normalizer:5:useful_tokens,,0.5556,ДВ-00256 Втулки клапанов 16-клапанного двигателя | ДВГ-00007 Втулки клапанов Зил-130 (1 шт) | ДВГ-00256 Втулки клапанов Волга (1 шт) | ДВГ-00552 Втулки крышки клапанов Бычок | ДВГ-01188 Втулки клапанов Бычок
new_or_unconfirmed,GROUP_REVIEW,ДВ-00515,Бачок омывателя Приора (1 мотор),kuzov-i-optika,kuzovnye-detali,0.912,weak_group_candidate,Бачки омывателя,other,group_confirmation,family:washer_reservoir | token:бачок | token:омывател | phrase:бачок омывателя | validation:normalizer:5:useful_tokens,,0.28,ДВ-00203 Радиатор Приора с кондиционером | ДВ-00002 Бачок расширительный Лада-Веста | ДВ-00458 Бачок расширительный Приора | ДВ-00441 Радиатор Приора | ДВ-00372 Бачок расширительный Шеви-Нива
new_or_unconfirmed,GROUP_REVIEW,ДВ-00516,Бачок омывателя Приора (2 мотора),kuzov-i-optika,kuzovnye-detali,0.912,weak_group_candidate,Бачки омывателя,other,group_confirmation,family:washer_reservoir | token:бачок | token:омывател | phrase:бачок омывателя | validation:normalizer:5:useful_tokens,,0.4118,ДВ-00203 Радиатор Приора с кондиционером | ДВ-00002 Бачок расширительный Лада-Веста | ДВ-00458 Бачок расширительный Приора | ДВ-00441 Радиатор Приора | ДВ-00372 Бачок расширительный Шеви-Нива
new_or_unconfirmed,GROUP_REVIEW,ДВ-00519,Рампа форсунок 2107 инжектор н/о,dvigatel-i-transmissiya,toplivnaya-sistema,0.91,weak_group_candidate,Топливная система,other,group_confirmation,family:fuel_system | token:форсунок | phrase:рампа форсунок | validation:normalizer:4:useful_tokens,,0.1667,ДВ-00335 Топливопровод 2110 инжектор (к-т) | ДВ-00334 Топливопровод 2108 инжектор | ДВ-00552 Топливопровод 2107 инжектор (к-т)
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00523,Трубка рампы 21073 инжектор (к-т),,,0,no_match,no_match,hoses,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.2609,"ДВ-00521 Трубка бензопровода 21214 | ДВ-00520 Трубка бензопровода 2123 | ДВ-00335 Топливопровод 2110 инжектор (к-т) | ДВ-00334 Топливопровод 2108 инжектор | ДВ-00633 Топливопровод 21043 инж. (к-т, 2 шт)"
new_or_unconfirmed,GROUP_REVIEW,ДВ-00551,"Крышка клапанов 2107инжектор, Нива 21214",dvigatel-i-transmissiya,detali-dvigatelya,0.916,weak_group_candidate,Детали двигателя,caps_plugs,group_confirmation,family:engine_valves | token:клапан | token:клапанов | token:клапан | token:клапанов | token:кл | pattern:strong_multi_token | validation:normalizer:5:useful_tokens,,0.2321,ДВ-00440 Головка Блока 2108 (инжектор) | ДВ-00123 Поддон двигателя Нива | ДВ-00060 Шкив коленвала Нива (инжектор) | ДВ-00055 Передняя крышка двигателя 2105 | ДВ-00054 Крышка зад. двигателя 2101-07
new_or_unconfirmed,GROUP_REVIEW,ДВ-00555,Адсорбер ВАЗ 2114-2115,dvigatel-i-transmissiya,toplivnaya-sistema,0.86,weak_group_candidate,Узлы топливной системы,other,group_confirmation,family:fuel_management | token:адсорбер | validation:normalizer:4:useful_tokens,,0.3111,ДВ-00272 Насос водяной ВАЗ 2112 LWP 0112 (Лузар) | ДВ-00215 Корпус помпы ВАЗ 2101-07 | ДВ-00214 Помпа ВАЗ 2108-09 (АвтоВАЗ) | ДВ-00213 Помпа ВАЗ 2101-07 (АвтоВАЗ) | ДВ-00210 Шток бензонасоса ВАЗ
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00556,Трубка натяжителя Шеви н. обр.,,,0,no_match,no_match,hoses,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.5,ДВ-00212 Трубка помпы 2112 (16 клапан.) | ДВ-00493 Резинка б/насоса н. обр. | ДВ-00401 Трубка от помпы Калина | ДВ-00574 Стакан электробензонасоса н. обр. | ДВ-00781 Трубка помпы Приора
new_or_unconfirmed,GROUP_REVIEW,ДВ-00560,Бачок омывателя ЛАДА-Гранта 2190,kuzov-i-optika,kuzovnye-detali,0.912,weak_group_candidate,Бачки омывателя,other,group_confirmation,family:washer_reservoir | token:бачок | token:омывател | phrase:бачок омывателя | validation:normalizer:4:useful_tokens,,0.4091,"ДВ-00559 Радиатор ЛАДА-Гранта 2190 | ДВ-00002 Бачок расширительный Лада-Веста | ДВ-00473 Бачок расширительный ЛАДА-Калина, Гранта | ДВ-00458 Бачок расширительный Приора | ДВ-00372 Бачок расширительный Шеви-Нива"
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00569,"Реверс нижний 2107 инжектор, Шеви",,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.1667,ДВ-00208 Бензопровод Нива 21214 н.обр. инжектор | ДВ-00335 Топливопровод 2110 инжектор (к-т) | ДВ-00334 Топливопровод 2108 инжектор | ДВ-00552 Топливопровод 2107 инжектор (к-т)
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00570,"Реверс верхний 2107 инжектор, Шеви",,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.1667,ДВ-00208 Бензопровод Нива 21214 н.обр. инжектор | ДВ-00335 Топливопровод 2110 инжектор (к-т) | ДВ-00334 Топливопровод 2108 инжектор | ДВ-00552 Топливопровод 2107 инжектор (к-т)
new_or_unconfirmed,AUTO_READY,ДВ-00572,Кронштейн натяжного ролика в сборе Калина,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other,close_candidates_or_weak_gap,family:other_products_clamps_brackets | token:кронштейн | phrase:кронштейн | validation:normalizer:6:useful_tokens,,0.4545,ДВ-00165 Кронштейн двигателя 2110 нижний | ДВ-00128 Кронштейн двигателя 21082 нижний | ДВ-00122 Кронштейн двигателя 2112 верхний | ДВ-00391 Кронштейн двигателя Калина прав. | ДВ-00390 Кронштейн двигателя Калина лев.
new_or_unconfirmed,GROUP_REVIEW,ДВ-00573,Трубка топливной рампы Приора (за 1 шт),dvigatel-i-transmissiya,toplivnaya-sistema,0.895,weak_group_candidate,Топливная система,hoses,group_confirmation,family:fuel_system | token:топливн | pattern:strong_multi_token | validation:normalizer:5:useful_tokens,,0.4615,"ДВ-00212 Трубка помпы 2112 (16 клапан.) | ДВ-00541 Помпа ""Пиленго"" Приора | ДВ-00401 Трубка от помпы Калина | ДВ-00781 Трубка помпы Приора | ДВ-00780 Трубка помпы Веста"
new_or_unconfirmed,GROUP_REVIEW,ДВ-00590,Трубки топливные Нива 21214 инж. (к-т 2 ш,dvigatel-i-transmissiya,toplivnaya-sistema,0.91,weak_group_candidate,Топливная система,other,group_confirmation,family:fuel_system | token:топливн | phrase:трубки топливные | validation:normalizer:6:useful_tokens,,0.2857,ДВ-00464 Трубки топливные Шеви-Нива за 2 шт | ДВ-00589 Трубки топливные Шеви-Нива н.обр. (к-т 2
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00592,Трубка магистральная Гранта (к-т 2 шт),,,0,no_match,no_match,hoses,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.2727,ДВ-00212 Трубка помпы 2112 (16 клапан.) | ДВ-00401 Трубка от помпы Калина | ДВ-00781 Трубка помпы Приора | ДВ-00780 Трубка помпы Веста | ДВ-00779 Трубка помпы Ларгус
new_or_unconfirmed,GROUP_REVIEW,ДВ-00602,К-т топливных трубок Лада-Гранта,dvigatel-i-transmissiya,toplivnaya-sistema,0.87,weak_group_candidate,Топливная система,other,group_confirmation,family:fuel_system | token:топливн | validation:normalizer:5:useful_tokens,,0.2308,ДВ-00559 Радиатор ЛАДА-Гранта 2190 | ДВ-00364 Термостат Лада-Гранта | ДВ-00566 Термостат Лада-Гранта 2190
new_or_unconfirmed,MANUAL_REVIEW,ДВ-00604,Труба б/заливная Калина,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.2759,"ДВ-00391 Кронштейн двигателя Калина прав. | ДВ-00390 Кронштейн двигателя Калина лев. | ДВ-00386 Коленвал 1.6 дв. КАЛИНА | ДВ-00657 Кольца поршневые ДЗВ 194 (76,5) Калина дв | ДВ-00619 Поршни СТК Калина 11194 - 77.0"
